Filename,Full Path,Path,Sample,Start Time,Error,Output,Check Duration (s)
Wild Things (1998) Remux-2160p.mkv,/Volumes/media/media/movies/Wild Things (1998)/Wild Things (1998) Remux-2160p.mkv,/Volumes/media/media/movies/Wild Things (1998),5,6855.02,no,,5.47
Willow (1988) WEBDL-2160p.mkv,/Volumes/media/media/movies/Willow (1988)/Willow (1988) WEBDL-2160p.mkv,/Volumes/media/media/movies/Willow (1988),1,0,no,,3.54
Willow (1988) WEBDL-2160p.mkv,/Volumes/media/media/movies/Willow (1988)/Willow (1988) WEBDL-2160p.mkv,/Volumes/media/media/movies/Willow (1988),2,1341.3,no,,5.44
Willow (1988) WEBDL-2160p.mkv,/Volumes/media/media/movies/Willow (1988)/Willow (1988) WEBDL-2160p.mkv,/Volumes/media/media/movies/Willow (1988),3,5126.08,no,,6.34
Willow (1988) WEBDL-2160p.mkv,/Volumes/media/media/movies/Willow (1988)/Willow (1988) WEBDL-2160p.mkv,/Volumes/media/media/movies/Willow (1988),4,5324.76,no,,5.71
Willow (1988) WEBDL-2160p.mkv,/Volumes/media/media/movies/Willow (1988)/Willow (1988) WEBDL-2160p.mkv,/Volumes/media/media/movies/Willow (1988),5,3816.3,no,,5.41
Winnie the Pooh (2011) Bluray-1080p.mkv,/Volumes/media/media/movies/Winnie the Pooh (2011)/Winnie the Pooh (2011) Bluray-1080p.mkv,/Volumes/media/media/movies/Winnie the Pooh (2011),1,0,no,,1.0
Winnie the Pooh (2011) Bluray-1080p.mkv,/Volumes/media/media/movies/Winnie the Pooh (2011)/Winnie the Pooh (2011) Bluray-1080p.mkv,/Volumes/media/media/movies/Winnie the Pooh (2011),2,2688.08,no,,0.97
Winnie the Pooh (2011) Bluray-1080p.mkv,/Volumes/media/media/movies/Winnie the Pooh (2011)/Winnie the Pooh (2011) Bluray-1080p.mkv,/Volumes/media/media/movies/Winnie the Pooh (2011),3,2942.62,no,,1.82
Winnie the Pooh (2011) Bluray-1080p.mkv,/Volumes/media/media/movies/Winnie the Pooh (2011)/Winnie the Pooh (2011) Bluray-1080p.mkv,/Volumes/media/media/movies/Winnie the Pooh (2011),4,2632.63,no,,1.24
Winnie the Pooh (2011) Bluray-1080p.mkv,/Volumes/media/media/movies/Winnie the Pooh (2011)/Winnie the Pooh (2011) Bluray-1080p.mkv,/Volumes/media/media/movies/Winnie the Pooh (2011),5,1328.53,no,,3.02
Wreck-It Ralph (2012) Bluray-1080p.mkv,/Volumes/media/media/movies/Wreck-It Ralph (2012)/Wreck-It Ralph (2012) Bluray-1080p.mkv,/Volumes/media/media/movies/Wreck-It Ralph (2012),1,0,no,,1.34
Wreck-It Ralph (2012) Bluray-1080p.mkv,/Volumes/media/media/movies/Wreck-It Ralph (2012)/Wreck-It Ralph (2012) Bluray-1080p.mkv,/Volumes/media/media/movies/Wreck-It Ralph (2012),2,5635.15,no,,1.37
Wreck-It Ralph (2012) Bluray-1080p.mkv,/Volumes/media/media/movies/Wreck-It Ralph (2012)/Wreck-It Ralph (2012) Bluray-1080p.mkv,/Volumes/media/media/movies/Wreck-It Ralph (2012),3,4631.47,no,,1.3
Wreck-It Ralph (2012) Bluray-1080p.mkv,/Volumes/media/media/movies/Wreck-It Ralph (2012)/Wreck-It Ralph (2012) Bluray-1080p.mkv,/Volumes/media/media/movies/Wreck-It Ralph (2012),4,651.67,no,,1.51
Wreck-It Ralph (2012) Bluray-1080p.mkv,/Volumes/media/media/movies/Wreck-It Ralph (2012)/Wreck-It Ralph (2012) Bluray-1080p.mkv,/Volumes/media/media/movies/Wreck-It Ralph (2012),5,622.04,no,,0.95
Wyclef Jean All Star Jam at Carnegie Hall (2007) SDTV.mkv,/Volumes/media/media/movies/Wyclef Jean All Star Jam at Carnegie Hall (2007)/Wyclef Jean All Star Jam at Carnegie Hall (2007) SDTV.mkv,/Volumes/media/media/movies/Wyclef Jean All Star Jam at Carnegie Hall (2007),1,0,no,,0.57
Wyclef Jean All Star Jam at Carnegie Hall (2007) SDTV.mkv,/Volumes/media/media/movies/Wyclef Jean All Star Jam at Carnegie Hall (2007)/Wyclef Jean All Star Jam at Carnegie Hall (2007) SDTV.mkv,/Volumes/media/media/movies/Wyclef Jean All Star Jam at Carnegie Hall (2007),2,5203.2,no,,0.7
Wyclef Jean All Star Jam at Carnegie Hall (2007) SDTV.mkv,/Volumes/media/media/movies/Wyclef Jean All Star Jam at Carnegie Hall (2007)/Wyclef Jean All Star Jam at Carnegie Hall (2007) SDTV.mkv,/Volumes/media/media/movies/Wyclef Jean All Star Jam at Carnegie Hall (2007),3,2062.55,no,,0.96
Wyclef Jean All Star Jam at Carnegie Hall (2007) SDTV.mkv,/Volumes/media/media/movies/Wyclef Jean All Star Jam at Carnegie Hall (2007)/Wyclef Jean All Star Jam at Carnegie Hall (2007) SDTV.mkv,/Volumes/media/media/movies/Wyclef Jean All Star Jam at Carnegie Hall (2007),4,1969.08,no,,0.81
Wyclef Jean All Star Jam at Carnegie Hall (2007) SDTV.mkv,/Volumes/media/media/movies/Wyclef Jean All Star Jam at Carnegie Hall (2007)/Wyclef Jean All Star Jam at Carnegie Hall (2007) SDTV.mkv,/Volumes/media/media/movies/Wyclef Jean All Star Jam at Carnegie Hall (2007),5,3350.35,no,,0.62
Zombieland (2009) Remux-2160p.mkv,/Volumes/media/media/movies/Zombieland (2009)/Zombieland (2009) Remux-2160p.mkv,/Volumes/media/media/movies/Zombieland (2009),1,0,no,,4.45
Zombieland (2009) Remux-2160p.mkv,/Volumes/media/media/movies/Zombieland (2009)/Zombieland (2009) Remux-2160p.mkv,/Volumes/media/media/movies/Zombieland (2009),2,1289.01,no,,7.48
Zombieland (2009) Remux-2160p.mkv,/Volumes/media/media/movies/Zombieland (2009)/Zombieland (2009) Remux-2160p.mkv,/Volumes/media/media/movies/Zombieland (2009),3,4668.62,no,,8.78
Zombieland (2009) Remux-2160p.mkv,/Volumes/media/media/movies/Zombieland (2009)/Zombieland (2009) Remux-2160p.mkv,/Volumes/media/media/movies/Zombieland (2009),4,1281.77,yes,"[hevc @ 0x10ae12af0] First slice in a frame missing.
    Last message repeated 6 times
[hevc @ 0x10ae1a1d0] First slice in a frame missing.
    Last message repeated 6 times",6.83
Zombieland (2009) Remux-2160p.mkv,/Volumes/media/media/movies/Zombieland (2009)/Zombieland (2009) Remux-2160p.mkv,/Volumes/media/media/movies/Zombieland (2009),5,2917.85,no,,10.09
Zombieland Double Tap (2019) WEBDL-2160p.mkv,/Volumes/media/media/movies/Zombieland Double Tap (2019)/Zombieland Double Tap (2019) WEBDL-2160p.mkv,/Volumes/media/media/movies/Zombieland Double Tap (2019),1,0,no,,1.9
Zombieland Double Tap (2019) WEBDL-2160p.mkv,/Volumes/media/media/movies/Zombieland Double Tap (2019)/Zombieland Double Tap (2019) WEBDL-2160p.mkv,/Volumes/media/media/movies/Zombieland Double Tap (2019),2,4877.93,no,,5.55
Zombieland Double Tap (2019) WEBDL-2160p.mkv,/Volumes/media/media/movies/Zombieland Double Tap (2019)/Zombieland Double Tap (2019) WEBDL-2160p.mkv,/Volumes/media/media/movies/Zombieland Double Tap (2019),3,3262.92,no,,5.36
Zombieland Double Tap (2019) WEBDL-2160p.mkv,/Volumes/media/media/movies/Zombieland Double Tap (2019)/Zombieland Double Tap (2019) WEBDL-2160p.mkv,/Volumes/media/media/movies/Zombieland Double Tap (2019),4,1860.78,no,,4.73
Zombieland Double Tap (2019) WEBDL-2160p.mkv,/Volumes/media/media/movies/Zombieland Double Tap (2019)/Zombieland Double Tap (2019) WEBDL-2160p.mkv,/Volumes/media/media/movies/Zombieland Double Tap (2019),5,1357.88,no,,4.49
Zootopia (2016) Bluray-1080p Proper.mp4,/Volumes/media/media/movies/Zootopia (2016)/Zootopia (2016) Bluray-1080p Proper.mp4,/Volumes/media/media/movies/Zootopia (2016),1,0,no,,0.72
Zootopia (2016) Bluray-1080p Proper.mp4,/Volumes/media/media/movies/Zootopia (2016)/Zootopia (2016) Bluray-1080p Proper.mp4,/Volumes/media/media/movies/Zootopia (2016),2,4324.22,no,,1.66
Zootopia (2016) Bluray-1080p Proper.mp4,/Volumes/media/media/movies/Zootopia (2016)/Zootopia (2016) Bluray-1080p Proper.mp4,/Volumes/media/media/movies/Zootopia (2016),3,5332.31,no,,1.63
Zootopia (2016) Bluray-1080p Proper.mp4,/Volumes/media/media/movies/Zootopia (2016)/Zootopia (2016) Bluray-1080p Proper.mp4,/Volumes/media/media/movies/Zootopia (2016),4,726.42,no,,1.46
Zootopia (2016) Bluray-1080p Proper.mp4,/Volumes/media/media/movies/Zootopia (2016)/Zootopia (2016) Bluray-1080p Proper.mp4,/Volumes/media/media/movies/Zootopia (2016),5,6209.27,no,,1.42
The Truman Show (1998) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/The Truman Show (1998)/The Truman Show (1998) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/The Truman Show (1998),1,0,yes,"[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 2 >= 2
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 6 >= 6
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 9 >= 9
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 13 >= 13
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 16 >= 16
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 19 >= 19
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 23 >= 23
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 26 >= 26
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 30 >= 30
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 33 >= 33
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 37 >= 37
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 40 >= 40
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 43 >= 43
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 47 >= 47
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 50 >= 50
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 54 >= 54
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 57 >= 57
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 61 >= 61
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 64 >= 64
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 67 >= 67
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 71 >= 71
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 74 >= 74
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 78 >= 78
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 81 >= 81
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 85 >= 85
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 88 >= 88
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 91 >= 91
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 95 >= 95
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 98 >= 98
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 102 >= 102
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 105 >= 105
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 109 >= 109
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 112 >= 112
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 115 >= 115
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 119 >= 119
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 122 >= 122
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 126 >= 126
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 129 >= 129
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 133 >= 133
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 136 >= 136
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 139 >= 139
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 143 >= 143
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 146 >= 146
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 150 >= 150
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 153 >= 153
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 157 >= 157
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 160 >= 160
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 163 >= 163
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 167 >= 167
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 170 >= 170
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 174 >= 174
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 177 >= 177
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 181 >= 181
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 184 >= 184
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 187 >= 187
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 191 >= 191
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 194 >= 194
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 198 >= 198
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 201 >= 201
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 205 >= 205
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 208 >= 208
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 211 >= 211
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 215 >= 215
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 218 >= 218
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 222 >= 222
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 225 >= 225
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 229 >= 229
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 232 >= 232
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 235 >= 235
[null @ 0x142204480] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 239 >= 239",2.59
The Truman Show (1998) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/The Truman Show (1998)/The Truman Show (1998) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/The Truman Show (1998),2,5251.78,no,,4.22
The Truman Show (1998) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/The Truman Show (1998)/The Truman Show (1998) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/The Truman Show (1998),3,712.83,no,,5.19
The Truman Show (1998) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/The Truman Show (1998)/The Truman Show (1998) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/The Truman Show (1998),4,2572.07,no,,8.38
The Truman Show (1998) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/The Truman Show (1998)/The Truman Show (1998) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/The Truman Show (1998),5,2366.51,no,,5.92
GoodFellas (1990) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/GoodFellas (1990)/GoodFellas (1990) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/GoodFellas (1990),1,0,no,,3.57
GoodFellas (1990) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/GoodFellas (1990)/GoodFellas (1990) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/GoodFellas (1990),2,7237.38,no,,4.25
GoodFellas (1990) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/GoodFellas (1990)/GoodFellas (1990) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/GoodFellas (1990),3,3571.36,no,,4.31
GoodFellas (1990) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/GoodFellas (1990)/GoodFellas (1990) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/GoodFellas (1990),4,6904.0,yes,"[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 4 >= 4
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 11 >= 11
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 28 >= 28
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 35 >= 35
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 52 >= 52
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 59 >= 59
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 76 >= 76
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 83 >= 83
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 100 >= 100
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 107 >= 107
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 124 >= 124
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 131 >= 131
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 148 >= 148
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 155 >= 155
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 172 >= 172
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 179 >= 179
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 196 >= 196
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 203 >= 203
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 220 >= 220
[null @ 0x149f051d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 227 >= 227",4.08
GoodFellas (1990) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/GoodFellas (1990)/GoodFellas (1990) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/GoodFellas (1990),5,1432.44,no,,4.41
The Wolf of Wall Street (2013) Remux-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/The Wolf of Wall Street (2013)/The Wolf of Wall Street (2013) Remux-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/The Wolf of Wall Street (2013),1,0,yes,"[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 2 >= 2
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 6 >= 6
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 9 >= 9
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 13 >= 13
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 16 >= 16
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 19 >= 19
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 23 >= 23
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 26 >= 26
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 30 >= 30
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 33 >= 33
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 37 >= 37
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 40 >= 40
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 43 >= 43
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 47 >= 47
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 50 >= 50
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 54 >= 54
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 57 >= 57
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 61 >= 61
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 64 >= 64
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 67 >= 67
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 71 >= 71
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 74 >= 74
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 78 >= 78
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 81 >= 81
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 85 >= 85
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 88 >= 88
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 91 >= 91
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 95 >= 95
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 98 >= 98
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 102 >= 102
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 105 >= 105
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 109 >= 109
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 112 >= 112
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 115 >= 115
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 119 >= 119
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 122 >= 122
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 126 >= 126
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 129 >= 129
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 133 >= 133
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 136 >= 136
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 139 >= 139
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 143 >= 143
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 146 >= 146
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 150 >= 150
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 153 >= 153
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 157 >= 157
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 160 >= 160
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 163 >= 163
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 167 >= 167
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 170 >= 170
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 174 >= 174
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 177 >= 177
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 181 >= 181
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 184 >= 184
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 187 >= 187
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 191 >= 191
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 194 >= 194
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 198 >= 198
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 201 >= 201
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 205 >= 205
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 208 >= 208
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 211 >= 211
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 215 >= 215
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 218 >= 218
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 222 >= 222
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 225 >= 225
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 229 >= 229
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 232 >= 232
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 235 >= 235
[null @ 0x134605970] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 239 >= 239",2.51
The Wolf of Wall Street (2013) Remux-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/The Wolf of Wall Street (2013)/The Wolf of Wall Street (2013) Remux-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/The Wolf of Wall Street (2013),2,7394.07,no,,4.01
The Wolf of Wall Street (2013) Remux-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/The Wolf of Wall Street (2013)/The Wolf of Wall Street (2013) Remux-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/The Wolf of Wall Street (2013),3,3605.29,no,,2.13
The Wolf of Wall Street (2013) Remux-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/The Wolf of Wall Street (2013)/The Wolf of Wall Street (2013) Remux-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/The Wolf of Wall Street (2013),4,5020.61,no,,3.52
The Wolf of Wall Street (2013) Remux-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/The Wolf of Wall Street (2013)/The Wolf of Wall Street (2013) Remux-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/The Wolf of Wall Street (2013),5,881.04,no,,5.36
