Filename,Full Path,Path,Sample,Start Time,Error,Output,Check Duration (s)
American Psycho (2000) WEBDL-2160p.mkv,/Volumes/media/media/movies/American Psycho (2000)/American Psycho (2000) WEBDL-2160p.mkv,/Volumes/media/media/movies/American Psycho (2000),1,0,no,,6.83
American Psycho (2000) WEBDL-2160p.mkv,/Volumes/media/media/movies/American Psycho (2000)/American Psycho (2000) WEBDL-2160p.mkv,/Volumes/media/media/movies/American Psycho (2000),2,5604.13,yes,"[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 2 >= 2
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 5 >= 5
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 8 >= 8
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 12 >= 12
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 15 >= 15
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 19 >= 19
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 22 >= 22
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 26 >= 26
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 29 >= 29
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 32 >= 32
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 36 >= 36
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 39 >= 39
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 43 >= 43
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 46 >= 46
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 50 >= 50
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 53 >= 53
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 56 >= 56
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 60 >= 60
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 63 >= 63
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 67 >= 67
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 70 >= 70
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 74 >= 74
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 77 >= 77
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 80 >= 80
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 84 >= 84
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 87 >= 87
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 91 >= 91
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 94 >= 94
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 98 >= 98
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 101 >= 101
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 104 >= 104
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 108 >= 108
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 111 >= 111
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 115 >= 115
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 118 >= 118
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 122 >= 122
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 125 >= 125
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 128 >= 128
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 132 >= 132
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 135 >= 135
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 139 >= 139
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 142 >= 142
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 146 >= 146
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 149 >= 149
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 152 >= 152
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 156 >= 156
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 159 >= 159
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 163 >= 163
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 166 >= 166
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 170 >= 170
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 173 >= 173
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 176 >= 176
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 180 >= 180
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 183 >= 183
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 187 >= 187
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 190 >= 190
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 194 >= 194
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 197 >= 197
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 200 >= 200
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 204 >= 204
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 207 >= 207
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 211 >= 211
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 214 >= 214
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 218 >= 218
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 221 >= 221
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 224 >= 224
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 228 >= 228
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 231 >= 231
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 235 >= 235
[null @ 0x147d05b60] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 238 >= 238",6.72
American Psycho (2000) WEBDL-2160p.mkv,/Volumes/media/media/movies/American Psycho (2000)/American Psycho (2000) WEBDL-2160p.mkv,/Volumes/media/media/movies/American Psycho (2000),3,3007.83,no,,7.85
American Sniper (2014) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/American Sniper (2014)/American Sniper (2014) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/American Sniper (2014),1,0,no,,1.77
American Sniper (2014) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/American Sniper (2014)/American Sniper (2014) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/American Sniper (2014),2,4779.81,no,,5.24
American Sniper (2014) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/American Sniper (2014)/American Sniper (2014) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/American Sniper (2014),3,6526.12,no,,2.57
Amélie (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Amélie (2001)/Amélie (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Amélie (2001),1,0,no,,1.31
Amélie (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Amélie (2001)/Amélie (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Amélie (2001),2,1885.02,no,,2.94
Amélie (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Amélie (2001)/Amélie (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Amélie (2001),3,2563.03,no,,3.03
Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997)/Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997),1,0,no,,3.94
Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997)/Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997),2,8241.42,no,,5.71
Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997)/Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997),3,1302.98,no,,6.25
Anchorman 2 The Legend Continues (2013) Bluray-1080p.mkv,/Volumes/media/media/movies/Anchorman 2 The Legend Continues (2013)/Anchorman 2 The Legend Continues (2013) Bluray-1080p.mkv,/Volumes/media/media/movies/Anchorman 2 The Legend Continues (2013),1,0,no,,1.18
Anchorman 2 The Legend Continues (2013) Bluray-1080p.mkv,/Volumes/media/media/movies/Anchorman 2 The Legend Continues (2013)/Anchorman 2 The Legend Continues (2013) Bluray-1080p.mkv,/Volumes/media/media/movies/Anchorman 2 The Legend Continues (2013),2,3824.43,no,,1.27
Anchorman 2 The Legend Continues (2013) Bluray-1080p.mkv,/Volumes/media/media/movies/Anchorman 2 The Legend Continues (2013)/Anchorman 2 The Legend Continues (2013) Bluray-1080p.mkv,/Volumes/media/media/movies/Anchorman 2 The Legend Continues (2013),3,2696.64,no,,1.38
Anchorman The Legend of Ron Burgundy (2004) Bluray-1080p.mkv,/Volumes/media/media/movies/Anchorman The Legend of Ron Burgundy (2004)/Anchorman The Legend of Ron Burgundy (2004) Bluray-1080p.mkv,/Volumes/media/media/movies/Anchorman The Legend of Ron Burgundy (2004),1,0,no,,1.61
Anchorman The Legend of Ron Burgundy (2004) Bluray-1080p.mkv,/Volumes/media/media/movies/Anchorman The Legend of Ron Burgundy (2004)/Anchorman The Legend of Ron Burgundy (2004) Bluray-1080p.mkv,/Volumes/media/media/movies/Anchorman The Legend of Ron Burgundy (2004),2,1283.37,no,,1.59
Anchorman The Legend of Ron Burgundy (2004) Bluray-1080p.mkv,/Volumes/media/media/movies/Anchorman The Legend of Ron Burgundy (2004)/Anchorman The Legend of Ron Burgundy (2004) Bluray-1080p.mkv,/Volumes/media/media/movies/Anchorman The Legend of Ron Burgundy (2004),3,718.93,no,,1.57
Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015)/Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015),1,0,no,,3.05
Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015)/Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015),2,3085.23,no,,6.75
Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015)/Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015),3,3499.54,no,,5.48
Ant-Man and the Wasp (2018) WEBDL-2160p.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp (2018)/Ant-Man and the Wasp (2018) WEBDL-2160p.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp (2018),1,0,no,,3.66
Ant-Man and the Wasp (2018) WEBDL-2160p.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp (2018)/Ant-Man and the Wasp (2018) WEBDL-2160p.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp (2018),2,6140.84,no,,5.64
Ant-Man and the Wasp (2018) WEBDL-2160p.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp (2018)/Ant-Man and the Wasp (2018) WEBDL-2160p.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp (2018),3,2267.08,yes,"[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 6 >= 6
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 13 >= 13
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 20 >= 20
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 23 >= 23
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 30 >= 30
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 37 >= 37
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 44 >= 44
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 47 >= 47
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 54 >= 54
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 61 >= 61
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 64 >= 64
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 68 >= 68
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 71 >= 71
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 78 >= 78
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 85 >= 85
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 92 >= 92
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 95 >= 95
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 102 >= 102
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 109 >= 109
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 116 >= 116
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 119 >= 119
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 126 >= 126
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 133 >= 133
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 140 >= 140
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 143 >= 143
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 150 >= 150
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 157 >= 157
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 164 >= 164
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 167 >= 167
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 174 >= 174
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 181 >= 181
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 188 >= 188
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 191 >= 191
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 198 >= 198
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 205 >= 205
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 208 >= 208
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 212 >= 212
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 215 >= 215
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 222 >= 222
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 229 >= 229
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 236 >= 236
[null @ 0x12ee07f80] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 239 >= 239",5.46
Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023)/Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023),1,0,no,,4.93
Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023)/Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023),2,2297.6,no,,5.81
Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023)/Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023),3,2141.13,no,,4.39
Anyone But You (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Anyone But You (2023)/Anyone But You (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Anyone But You (2023),1,0,no,,2.62
Anyone But You (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Anyone But You (2023)/Anyone But You (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Anyone But You (2023),2,1907.12,no,,6.97
Anyone But You (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Anyone But You (2023)/Anyone But You (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Anyone But You (2023),3,4258.1,no,,3.49
Apollo 13 (1995) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Apollo 13 (1995)/Apollo 13 (1995) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Apollo 13 (1995),1,0,no,,4.23
Apollo 13 (1995) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Apollo 13 (1995)/Apollo 13 (1995) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Apollo 13 (1995),2,6640.76,no,,5.33
Apollo 13 (1995) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Apollo 13 (1995)/Apollo 13 (1995) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Apollo 13 (1995),3,3126.39,no,,5.14
Argylle (2024) WEBDL-2160p.mkv,/Volumes/media/media/movies/Argylle (2024)/Argylle (2024) WEBDL-2160p.mkv,/Volumes/media/media/movies/Argylle (2024),1,0,no,,6.01
Argylle (2024) WEBDL-2160p.mkv,/Volumes/media/media/movies/Argylle (2024)/Argylle (2024) WEBDL-2160p.mkv,/Volumes/media/media/movies/Argylle (2024),2,3047.61,no,,7.59
Argylle (2024) WEBDL-2160p.mkv,/Volumes/media/media/movies/Argylle (2024)/Argylle (2024) WEBDL-2160p.mkv,/Volumes/media/media/movies/Argylle (2024),3,4534.92,no,,4.52
Armageddon (1998) Bluray-1080p.mkv,/Volumes/media/media/movies/Armageddon (1998)/Armageddon (1998) Bluray-1080p.mkv,/Volumes/media/media/movies/Armageddon (1998),1,0,no,,1.39
Armageddon (1998) Bluray-1080p.mkv,/Volumes/media/media/movies/Armageddon (1998)/Armageddon (1998) Bluray-1080p.mkv,/Volumes/media/media/movies/Armageddon (1998),2,6771.54,no,,2.42
Armageddon (1998) Bluray-1080p.mkv,/Volumes/media/media/movies/Armageddon (1998)/Armageddon (1998) Bluray-1080p.mkv,/Volumes/media/media/movies/Armageddon (1998),3,8235.29,no,,2.91
Arrival (2016) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Arrival (2016)/Arrival (2016) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Arrival (2016),1,0,no,,5.21
Arrival (2016) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Arrival (2016)/Arrival (2016) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Arrival (2016),2,773.79,no,,5.85
Arrival (2016) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Arrival (2016)/Arrival (2016) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Arrival (2016),3,934.07,no,,4.67
Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023)/Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023),1,0,no,,5.68
Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023)/Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023),2,1308.01,no,,15.48
Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023)/Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023),3,1739.04,no,,6.38
Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001)/Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001),1,0,no,,2.72
Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001)/Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001),2,3716.82,no,,2.95
Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001)/Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001),3,5338.13,no,,3.64
